date_time,Campaign,Comment,Temp_A,RH_A,Temp_B,RH_B,Temp_C,RH_C,Temp_D,RH_D,A_01,A_02,A_03,A_04,A_05,A_06,A_09,A_10,A_11,A_12,B_13,B_14,B_15,B_16,B_17,B_18,B_19,B_20,B_21,B_22,B_23,B_24
12/07/21 22:26,Campagne_35_,,27.57,63.76,27.73,64.59,26.49,65.71,26.31,68.32,0.85599337,1.196398797,1.043906482,1.887138029,0.745699756,1.299573399,0.664625936,0.614042647,0.530443485,0.546821358,0.519042145,0.552066936,0.524957486,0.658580635,0.65398976,0.32508027,0.952694155,0.539427577,0.458744526,0.438244601,0.657694211,0.343943577
12/07/21 22:31,Campagne_35_,,27.49,64.26,27.71,65.48,26.55,66.36,26.41,68.75,0.830802629,1.195101461,1.040426283,1.890293522,0.732718545,1.300957576,0.709390995,0.694575898,0.516484455,0.575548105,0.513052592,0.532713444,0.499959475,0.654691788,0.668122164,0.312285905,0.964209542,0.541470886,0.481052323,0.44595051,0.653642385,0.370082032
12/07/21 22:36,Campagne_35_,,27.57,63.35,27.71,65.53,26.54,66.09,26.31,68.44,0.823393484,1.175153314,1.04501378,1.891696026,0.722622086,1.289269026,0.655439051,0.668696533,0.539107818,0.564564354,0.504667107,0.547310453,0.490629263,0.669909309,0.689077018,0.329625723,0.965344815,0.546919774,0.473085265,0.436605118,0.670660124,0.368488092
12/07/21 22:41,Campagne_35_,,27.55,63.86,27.82,64.89,26.54,66.02,26.23,68.33,0.844138914,1.199642485,1.043590039,1.88152839,0.720057919,1.273274367,0.644414896,0.626710867,0.524988222,0.560170926,0.528454432,0.559939463,0.506121082,0.66906382,0.667797219,0.331477634,0.953342857,0.5344897,0.467189615,0.446114405,0.669525655,0.35
12/07/21 22:46,Campagne_35_,,27.52,63.56,27.69,65.33,26.54,66.19,26.3,68.67,0.888264079,1.21277901,1.05577082,1.871360754,0.725987457,1.282040656,0.694691943,0.678469209,0.525630139,0.561522848,0.499362026,0.552066936,0.509113705,0.680392493,0.660162494,0.316999647,0.9632364,0.53363826,0.458744526,0.442343575,0.657856403,0.346174819
12/07/21 22:51,Campagne_35_,,27.54,63.32,27.79,64.37,26.58,66.14,26.4,68.37,0.812691503,1.217806578,1.042957322,1.875568077,0.733519922,1.311261784,0.654770969,0.655666492,0.529320388,0.561522848,0.507405183,0.559283463,0.498023116,0.643701347,0.675431944,0.328278862,0.975724928,0.537214052,0.463684116,0.438408673,0.640028229,0.35541895
12/07/21 22:56,Campagne_35_,,27.49,63.54,27.69,65.63,26.49,66.31,26.43,68.24,0.838047009,1.195263585,1.043748345,1.883807294,0.742815004,1.287115972,0.633724693,0.616033442,0.523544339,0.550032149,0.511170061,0.547638541,0.491333376,0.65232453,0.65236521,0.332992784,0.983023312,0.530743693,0.463843403,0.429063281,0.642135325,0.363387964
12/07/21 23:01,Campagne_35_,,27.62,62.88,27.8,64.41,26.49,66.16,26.21,68.27,0.827180439,1.196561095,1.044064619,1.897480907,0.747462718,1.290960853,0.677654515,0.665982095,0.541193618,0.552566707,0.496110549,0.551246804,0.504888647,0.670078334,0.673645183,0.337369766,0.977671211,0.526486858,0.481211781,0.434637667,0.666284263,0.353665685
12/07/21 23:06,Campagne_35_,,27.54,63.66,27.76,65.1,26.58,66.04,26.27,68.84,0.840022781,1.202561577,1.039160679,1.855057563,0.730474964,1.313876396,0.685338082,0.663991299,0.531887541,0.555946421,0.508089656,0.545670365,0.506297063,0.661285944,0.671695862,0.334171175,0.945233464,0.533978872,0.460815934,0.434145804,0.644728473,0.381238583
12/07/21 23:11,Campagne_35_,,27.55,63.78,27.79,65.08,26.52,65.93,26.23,68.79,0.852700534,1.218293122,1.04501378,1.867504103,0.724224668,1.29019181,0.688845825,0.660190814,0.532368892,0.564564354,0.495083747,0.534189575,0.509641838,0.664160459,0.668122164,0.328447332,0.947828449,0.531765348,0.470695114,0.456607418,0.670173898,0.34537802
12/07/21 23:16,Campagne_35_,,27.62,63.67,27.73,65.61,26.46,66.62,26.39,68.91,0.846444041,1.21456289,1.027770922,1.881878874,0.732237753,1.296036003,0.690015012,0.62797763,0.519372566,0.556791213,0.509116458,0.549606717,0.512458481,0.662976921,0.671208531,0.320703289,0.965506947,0.519335274,0.488222778,0.431358699,0.65915289,0.347928084
12/07/21 23:21,Campagne_35_,,27.54,63.52,27.82,64.79,26.56,66.04,26.23,68.7,0.832119869,1.198182851,1.034098602,1.894325415,0.739449633,1.288500149,0.679826094,0.710139466,0.524667436,0.552059759,0.543342871,0.536813751,0.513866896,0.645223117,0.68420389,0.330467533,0.966804526,0.540619629,0.461612708,0.431522594,0.667742768,0.352071917
12/07/21 23:26,Campagne_35_,,27.41,64.43,27.75,65.01,26.48,66.7,26.37,68.92,0.886946839,1.177586037,1.042166468,1.870834838,0.725346459,1.299112007,0.686340294,0.651866006,0.533812948,0.557974212,0.507918584,0.549278629,0.505416779,0.655537095,0.643268494,0.326090371,0.969886082,0.540279017,0.478343599,0.438080706,0.678925967,0.354781477
12/07/21 23:31,Campagne_35_,,27.52,63.47,27.71,65.14,26.55,66.03,26.26,68.25,0.902094307,1.189587349,1.029036526,1.860842633,0.744738172,1.304494807,0.678489752,0.619109896,0.526753236,0.567268016,0.515790668,0.537141663,0.495734416,0.66872577,0.67656899,0.32457522,0.980752766,0.525976031,0.462250025,0.450705066,0.640514455,0.362272343
12/07/21 23:36,Campagne_35_,,27.54,63.45,27.66,64.46,26.52,65.89,26.3,68.33,0.81845423,1.209211076,1.029036526,1.878548139,0.733519922,1.278964817,0.64825677,0.629425305,0.534615258,0.578758714,0.536326333,0.547802497,0.474609501,0.665174973,0.675269559,0.341073408,0.951883146,0.543514196,0.47929966,0.442999333,0.664501376,0.347131114
12/07/21 23:41,Campagne_35_,,27.49,63.86,27.78,65.25,26.49,65.8,26.19,68.45,0.849736876,1.181478392,1.060991204,1.870834838,0.749225507,1.299419492,0.671975373,0.607165708,0.525309181,0.556960316,0.515106011,0.557807331,0.489397017,0.653339043,0.659999935,0.325248741,0.982536742,0.540279017,0.490453472,0.444802713,0.63889376,0.364663082
12/07/21 23:46,Campagne_35_,,27.49,64.28,27.73,65.24,26.49,66.43,26.17,69.53,0.829979332,1.216995612,1.041217307,1.888014617,0.71749358,1.292960164,0.6551051,0.627434704,0.526271884,0.556115343,0.529994634,0.542062102,0.504360515,0.662131433,0.658538118,0.308582264,0.943936059,0.528870598,0.477387538,0.449885236,0.640514455,0.34537802
12/07/21 23:51,Campagne_35_,,27.48,63.54,27.82,64.76,26.46,66.27,26.16,68.96,0.855828781,1.22202318,1.0352059,1.870484353,0.738167463,1.292498772,0.652098463,0.657838198,0.525790533,0.550201071,0.522978096,0.527300961,0.511930348,0.641165063,0.662761531,0.334339465,0.981725907,0.539087147,0.481530354,0.433490045,0.662556472,0.345696671
12/07/21 23:56,Campagne_35_,,27.48,64.36,27.76,65.09,26.55,66.28,26.34,68.86,0.829814743,1.217968701,1.039477123,1.873113742,0.728712003,1.302649238,0.629381893,0.682450605,0.533812948,0.567774964,0.490976541,0.544358366,0.488516734,0.668556563,0.669096825,0.337369766,0.96972395,0.531765348,0.475794161,0.443655092,0.649914768,0.352231242
13/07/21 00:01,Campagne_35_,,27.51,63.9,27.71,65.67,26.46,66.29,26.3,68.47,0.835248116,1.206129686,1.034415046,1.857161225,0.725987457,1.308185946,0.656107312,0.690956324,0.523062987,0.562705666,0.498848625,0.540914058,0.511578386,0.64471586,0.651877879,0.32373359,0.972481067,0.558498407,0.478821629,0.429719215,0.648780299,0.34537802
13/07/21 00:06,Campagne_35_,,27.6,63.73,27.78,65.65,26.66,66.3,26.39,68.38,0.882830706,1.176288527,1.041217307,1.85470689,0.732878752,1.296497395,0.650762121,0.644446141,0.519533131,0.573182469,0.492516743,0.547802497,0.521612711,0.662300458,0.661624485,0.333666124,0.994052129,0.534149087,0.473404009,0.440540019,0.656721933,0.366734998
13/07/21 00:11,Campagne_35_,,27.54,63.67,27.78,64.91,26.56,65.83,26.47,68,0.85006623,1.218130824,1.033940466,1.863822695,0.722942499,1.304956199,0.625874151,0.661457772,0.532689851,0.551214967,0.521609149,0.537305795,0.505944912,0.621213207,0.652040439,0.319188138,0.958046431,0.53040308,0.501288713,0.451688791,0.64489049,0.346812292
13/07/21 00:16,Campagne_35_,,27.57,63.33,27.72,64.86,26.61,65.55,26.39,68.28,0.843315617,1.196885342,1.029511106,1.875392835,0.737205879,1.297881572,0.711896346,0.669420564,0.503969481,0.571999651,0.51459261,0.532057268,0.491685528,0.674305413,0.658862889,0.308413793,0.963560839,0.544365636,0.475316131,0.433981908,0.648942316,0.355737773
13/07/21 00:21,Campagne_35_,,27.6,63.24,27.83,64.32,26.44,66.13,26.19,68.56,0.860768212,1.186019415,1.040268146,1.864348611,0.728231211,1.282809698,0.632889636,0.698014368,0.530283092,0.556960316,0.534272913,0.541734014,0.487284488,0.647421169,0.651065778,0.32373359,0.977671211,0.53210596,0.467030329,0.440540019,0.65558729,0.357012719
13/07/21 00:26,Campagne_35_,,27.41,63.95,27.71,64.62,26.49,66.13,26.16,68.47,0.846279275,1.20661623,1.037420665,1.866101599,0.714609001,1.290653203,0.699869979,0.663448373,0.516965807,0.56490238,0.501415629,0.552230892,0.495558435,0.641334088,0.658538118,0.330130773,0.949774731,0.5562847,0.465596238,0.43250632,0.664177168,0.353825182
13/07/21 00:31,Campagne_35_,,27.57,63.3,27.69,65.1,26.48,66.06,26.21,68.43,0.839528838,1.186830206,1.032200281,1.864699284,0.730955584,1.283271091,0.668467809,0.63322579,0.524667436,0.573520313,0.519726618,0.546162409,0.507353327,0.679039748,0.646192475,0.32373359,0.980752766,0.537554664,0.47436007,0.439556294,0.644728473,0.351593769
13/07/21 00:36,Campagne_35_,,27.54,64.26,27.72,65.49,26.56,65.85,26.29,67.91,0.869329655,1.191857774,1.008629742,1.856460067,0.725827251,1.300188534,0.606832478,0.637931218,0.510387447,0.5610159,0.505009251,0.527629049,0.498023116,0.673121874,0.662761531,0.318178038,0.964047409,0.525635418,0.45810721,0.444146954,0.666770489,0.357650192
13/07/21 00:41,Campagne_35_,,27.52,64.01,27.72,65.13,26.55,66.44,26.34,68.8,0.838376363,1.182613604,1.039318986,1.871010081,0.721339916,1.293113907,0.671140315,0.647341684,0.518089076,0.563212614,0.512196862,0.536649619,0.505064817,0.662638689,0.679168202,0.325922081,0.962425391,0.535511355,0.483442475,0.446606268,0.636948855,0.352071917
13/07/21 00:46,Campagne_35_,,27.61,63.65,27.75,64.99,26.54,66.65,26.36,68.73,0.877397332,1.190722562,1.026663624,1.920971483,0.717012788,1.287423456,0.66880176,0.669601475,0.526913629,0.567099094,0.530507851,0.555839156,0.504008552,0.651986479,0.680954963,0.315652786,0.986429306,0.518994844,0.460497361,0.448573719,0.672605028,0.349362527
13/07/21 00:51,Campagne_35_,,27.45,63.73,27.79,64.57,26.66,65.67,26.43,68.18,0.837717655,1.187316751,1.046753964,1.861894464,0.704512369,1.308493596,0.677988646,0.638655055,0.534454865,0.548342202,0.516132813,0.533041356,0.488340753,0.656382583,0.670721201,0.327437232,0.96145225,0.540108802,0.460497361,0.435621392,0.653966594,0.342349637
13/07/21 00:56,Campagne_35_,,27.57,63.37,27.76,64.48,26.56,65.7,26.4,68.25,0.83788242,1.169639202,1.011477224,1.89204651,0.728391417,1.296805045,0.626876363,0.648065715,0.527394981,0.538879295,0.507747511,0.550262717,0.500311626,0.652493736,0.674619669,0.319356428,0.968264238,0.545046679,0.471969918,0.439392398,0.649104333,0.363228639
13/07/21 01:01,Campagne_35_,,27.58,63.06,27.64,64.75,26.51,66.07,26.3,68.72,0.819771294,1.152123777,1.040268146,1.873639658,0.736244295,1.296343653,0.672142528,0.624358056,0.526432278,0.558312057,0.486355934,0.548294541,0.502072004,0.681068775,0.663573806,0.314137636,0.978644352,0.540960059,0.48025572,0.434801738,0.64375602,0.356534571
13/07/21 01:06,Campagne_35_,,27.55,64.13,27.72,64.94,26.44,66.53,26.2,69.04,0.87822063,1.209535322,1.036946084,1.861894464,0.736404502,1.290653203,0.672977585,0.660733741,0.535417396,0.556284446,0.519042145,0.546326365,0.491685528,0.671261872,0.66032488,0.314811156,0.968102106,0.547430601,0.462090739,0.437752739,0.657856403,0.328643022
13/07/21 01:11,Campagne_35_,,27.48,63.96,27.68,65.24,26.58,66.47,26.63,68.44,0.844797446,1.178883372,1.021285104,1.861017875,0.728231211,1.296805045,0.618023608,0.638474144,0.523383774,0.540062294,0.500902229,0.537141663,0.489221036,0.648942939,0.670233871,0.338379866,0.963722971,0.53006265,0.478184141,0.450377098,0.65801842,0.361794196
13/07/21 01:16,Campagne_35_,,27.51,64.16,27.72,65.16,26.64,66.21,26.24,68.27,0.877891275,1.188614261,1.032200281,1.868030019,0.725827251,1.281117871,0.665294018,0.614223558,0.520495663,0.540569242,0.508260912,0.557479243,0.480418768,0.655199045,0.662599146,0.322218439,0.967615535,0.539427577,0.465277494,0.427259901,0.646187151,0.359084635
13/07/21 01:21,Campagne_35_,,27.48,64,27.73,65.75,26.55,66.26,26.37,68.4,0.845950097,1.179369917,1.035364207,1.884157967,0.736885294,1.288346241,0.646252345,0.64607492,0.540551873,0.560002004,0.5005599,0.533369444,0.499959475,0.637783473,0.665360568,0.336696426,0.980103889,0.521889411,0.46894245,0.447262026,0.659963324,0.366734998
13/07/21 01:26,Campagne_35_,,27.48,64.01,27.65,66.07,26.51,66.03,26.33,68.22,0.87822063,1.212130342,1.040742727,1.879249485,0.727269627,1.312953611,0.668133679,0.661457772,0.53301081,0.553242759,0.487553992,0.544358366,0.501367891,0.636261702,0.667147504,0.336359666,0.971994496,0.536873622,0.481849098,0.416602993,0.659477098,0.337568332
13/07/21 01:31,Campagne_35_,,27.6,63.04,27.72,64.91,26.55,65.99,26.21,68.41,0.84150461,1.166719936,1.026663624,1.866101599,0.720218126,1.293729206,0.663957855,0.633044879,0.522902422,0.537865399,0.522635951,0.539765838,0.501191721,0.633387187,0.670396256,0.32373359,0.968102106,0.537043837,0.461134678,0.442179503,0.652832125,0.35
13/07/21 01:36,Campagne_35_,,27.62,63.68,27.8,65.11,26.54,65.78,26.3,68.38,0.860109503,1.149528932,1.021126967,1.85961556,0.713487038,1.281886914,0.694357992,0.634492554,0.524186084,0.572168573,0.502613503,0.532713444,0.495558435,0.655875327,0.667959605,0.316326307,0.979779625,0.521038154,0.463046799,0.457263177,0.646511185,0.351912591
13/07/21 01:41,Campagne_35_,,27.54,63.29,27.75,64.69,26.45,66.24,26.17,68.58,0.863073161,1.195425708,1.032042144,1.871711427,0.737686671,1.281886914,0.623702751,0.657476182,0.538466073,0.564564354,0.521951294,0.533697532,0.507001176,0.661624176,0.668934265,0.328447332,0.992105846,0.540279017,0.451892815,0.439228327,0.64489049,0.348884379
13/07/21 01:46,Campagne_35_,,27.48,63.77,27.75,65.19,26.56,66.36,26.39,68.54,0.849078344,1.184235361,1.017330325,1.869783007,0.719737334,1.29019181,0.647421533,0.623453308,0.52242107,0.550876941,0.515277267,0.556987199,0.483059429,0.636599753,0.654476916,0.332150974,0.979293054,0.540619629,0.474997387,0.445458647,0.666122072,0.35892531
13/07/21 01:51,Campagne_35_,,27.57,63.68,27.69,64.96,26.44,66.72,26.07,69,0.836400591,1.191695651,1.024765303,1.860842633,0.720859124,1.302187846,0.672977585,0.685165237,0.53509661,0.54884915,0.513737065,0.547474585,0.499431342,0.657566122,0.673320238,0.328110572,1.001674951,0.547600816,0.489816156,0.434801738,0.633545273,0.357490867
13/07/21 01:56,Campagne_35_,,27.49,64.25,27.79,65.41,26.54,66.11,26.29,68.05,0.83294299,1.210184164,1.027770922,1.900285727,0.738648255,1.290806945,0.61652029,0.622186544,0.533171203,0.562705666,0.515277267,0.545998453,0.492389641,0.648097451,0.657076127,0.317672987,0.984807462,0.537724879,0.483601761,0.443818987,0.64845609,0.349043705
13/07/21 02:01,Campagne_35_,,27.51,63.76,27.64,65.64,26.55,66.15,26.24,68.43,0.801001812,1.204670052,1.024607166,1.850499755,0.724064461,1.284962752,0.631553293,0.64426523,0.531245796,0.557129239,0.533759512,0.5328774,0.504536685,0.678532491,0.66081221,0.316494597,0.955613578,0.527508513,0.473244552,0.447426098,0.646024959,0.351912591
13/07/21 02:06,Campagne_35_,,27.61,63.44,27.83,64.97,26.54,66.05,26.3,68.06,0.810880496,1.20093982,1.019861363,1.881353147,0.719577127,1.288653891,0.702876616,0.663267462,0.523062987,0.5598329,0.498164152,0.552722936,0.493445906,0.647928426,0.666660174,0.326763892,0.981239336,0.53653301,0.458744526,0.452344549,0.631276334,0.353825182
13/07/21 02:11,Campagne_35_,,27.52,63.7,27.8,64.86,26.54,65.96,26.29,68.68,0.814173332,1.172071924,1.027138204,1.885209798,0.732558338,1.288500149,0.654269863,0.671411165,0.521458366,0.562874588,0.529652306,0.525988785,0.515099142,0.635416214,0.666010284,0.32339683,0.977671211,0.542152112,0.473404009,0.449229477,0.646187151,0.36976321
13/07/21 02:16,Campagne_35_,,27.51,64.32,27.75,65.1,26.62,65.77,26.26,68.37,0.872787256,1.22510457,1.029036526,1.86715343,0.723904083,1.296343653,0.674815034,0.650780153,0.519533131,0.561522848,0.513565993,0.517296126,0.483411581,0.65350825,0.656426237,0.320029949,0.956262281,0.524102936,0.481530354,0.447262026,0.645862942,0.3608379
13/07/21 02:21,Campagne_35_,,27.45,64.09,27.78,64.77,26.54,66.43,26.2,68.64,0.871964136,1.23726818,1.035047763,1.886787544,0.72117971,1.276350206,0.673645846,0.612594779,0.518891214,0.568788859,0.518357672,0.546162409,0.495558435,0.663653203,0.665198183,0.314474396,0.958208563,0.538576319,0.463046799,0.434637667,0.644242246,0.357809689
13/07/21 02:26,Campagne_35_,,27.49,64.4,27.76,64.87,26.46,66.32,26.29,68.79,0.776634192,1.208562234,1.000720184,1.851726828,0.71877575,1.304802457,0.672309503,0.648789553,0.502525425,0.560339848,0.496452694,0.524184741,0.503832382,0.666865768,0.643593439,0.340063307,0.967291097,0.522911066,0.456832405,0.442835262,0.636462629,0.357969014
13/07/21 02:31,Campagne_35_,,27.61,63.68,27.76,65.55,26.59,66.25,26.26,68.87,0.791781483,1.207913566,1.029194663,1.847344262,0.733359544,1.281271614,0.647588509,0.617843133,0.528678643,0.5431038,0.533930585,0.544686278,0.502247985,0.665851255,0.66081221,0.318683088,0.985131727,0.536022182,0.459859874,0.431522594,0.648618107,0.34729044
13/07/21 02:36,Campagne_35_,,27.6,63.19,27.83,64.77,26.59,66.21,26.46,68.67,0.850395408,1.195912253,1.031725701,1.839280288,0.726788835,1.281579264,0.645584084,0.61874788,0.508782999,0.564733457,0.511683462,0.536977707,0.508409592,0.644884885,0.648629127,0.318346327,0.978644352,0.544025024,0.491250247,0.454967759,0.634679916,0.363228639
13/07/21 02:41,Campagne_35_,,27.67,63.39,27.9,64.34,26.61,65.99,26.34,68.65,0.850889351,1.181478392,1.024448859,1.862946295,0.71749358,1.293729206,0.631553293,0.648970463,0.507017985,0.560002004,0.51065666,0.54058597,0.496262548,0.675319926,0.664710852,0.343261898,0.957235422,0.520527326,0.494277715,0.445458647,0.669201446,0.350318822
13/07/21 02:46,Campagne_35_,,27.48,63.62,27.73,64.59,26.62,65.69,26.33,68.26,0.792934135,1.178883372,1.029511106,1.851376155,0.728071004,1.286500672,0.61251162,0.645712905,0.514719613,0.55848116,0.528967833,0.536813751,0.483939713,0.654860813,0.657400898,0.313464296,0.946855308,0.545387291,0.472607235,0.441851712,0.626414073,0.358765984
13/07/21 02:51,Campagne_35_,,27.48,63.87,27.69,65.46,26.56,65.75,26.36,68.23,0.85599337,1.193966075,1.030460267,1.872763258,0.741052215,1.301726453,0.725927316,0.63503548,0.523062987,0.548511305,0.528796577,0.542226058,0.486932337,0.651986479,0.649603787,0.333834414,0.973778646,0.520867756,0.478821629,0.426276176,0.644566281,0.375022834
13/07/21 02:56,Campagne_35_,,27.57,64.14,27.82,65.46,26.51,66.15,26.29,68.24,0.821747066,1.206778353,1.018121348,1.871010081,0.731596754,1.294190599,0.641074309,0.686432001,0.520174876,0.555608395,0.513737065,0.53992997,0.471968839,0.674474619,0.662923916,0.320198239,0.968588676,0.53738445,0.475475417,0.442179503,0.646024959,0.361953521
13/07/21 03:01,Campagne_35_,,27.48,64.06,27.82,64.72,26.51,66.21,26.3,68.17,0.789805888,1.18520845,1.031567564,1.866978188,0.718935956,1.287577364,0.673645846,0.65132308,0.506215846,0.570816651,0.526742973,0.526316873,0.488868885,0.671092847,0.651553109,0.337033006,0.970697091,0.526657073,0.474997387,0.427423797,0.652183881,0.35
13/07/21 03:06,Campagne_35_,,27.42,64.24,27.73,65.14,26.48,66.16,26.2,68.71,0.81120985,1.176612948,1.03473132,1.87013368,0.71637179,1.287577364,0.593970875,0.653313875,0.52322338,0.557298161,0.538551192,0.536813751,0.471616688,0.669233027,0.663736192,0.321208339,0.964858244,0.542152112,0.486947974,0.444146954,0.660125342,0.369444388
13/07/21 03:11,Campagne_35_,,27.49,63.78,27.71,65.11,26.46,66.15,26.21,68.24,0.788324059,1.18520845,1.011319087,1.856635309,0.714769207,1.287884849,0.56490708,0.646436936,0.528197292,0.554425577,0.52075342,0.531565224,0.470384442,0.647252144,0.674619669,0.308413793,0.979617493,0.558668622,0.48567334,0.42873549,0.662394455,0.350478148
13/07/21 03:16,Campagne_35_,,27.6,64.06,27.82,65.06,26.65,66.32,26.52,68.67,0.843151028,1.202399454,1.034098602,1.866101599,0.718134751,1.290806945,0.673979797,0.665982095,0.520495663,0.560677874,0.54625202,0.534025443,0.486580374,0.650802759,0.671858247,0.313464296,0.970534784,0.528189555,0.467667645,0.449393373,0.648618107,0.34458105
13/07/21 03:21,Campagne_35_,,27.57,63.59,27.75,65.13,26.54,66.45,26.4,68.27,0.836400591,1.192020072,1.029194663,1.85085024,0.717814166,1.286039279,0.637733542,0.622548366,0.509103957,0.56490238,0.497479495,0.52910518,0.500839758,0.638967011,0.671858247,0.32289178,0.970697091,0.533978872,0.474997387,0.44972134,0.656073516,0.358765984
13/07/21 03:26,Campagne_35_,,27.54,63.85,27.78,64.96,26.59,65.78,26.39,68.88,0.85006623,1.219914879,1.012584522,1.865049957,0.720378332,1.269275579,0.622199432,0.651504185,0.509745702,0.552397785,0.493030144,0.546818409,0.480594938,0.6538463,0.66081221,0.327773992,0.969399511,0.514227182,0.47436007,0.449229477,0.653318351,0.351115621
13/07/21 03:31,Campagne_35_,,27.47,64.11,27.78,65.15,26.56,65.7,26.36,68.05,0.821417888,1.159259646,1.01559014,1.87013368,0.731115962,1.275735071,0.633724693,0.615852337,0.522742029,0.549863045,0.507234111,0.527793004,0.46985631,0.671769129,0.665198183,0.331477634,0.988213456,0.510992002,0.490772216,0.439064431,0.65915289,0.351753094
13/07/21 03:36,Campagne_35_,,27.47,63.84,27.72,65.05,26.44,65.98,26.21,68.49,0.821911831,1.177586037,1.016223027,1.855232806,0.710281873,1.27727299,0.645918215,0.638474144,0.520174876,0.546483514,0.501244373,0.535501575,0.492917773,0.651648248,0.681442293,0.32457522,0.989024291,0.537554664,0.47929966,0.431358699,0.641973133,0.356534571
13/07/21 03:41,Campagne_35_,,27.42,64.27,27.65,65.02,26.49,66.13,26.19,68.46,0.793757255,1.220401423,1.007206001,1.889592364,0.724545253,1.261893467,0.638568778,0.630330247,0.517286766,0.562536562,0.497308423,0.554855068,0.501719853,0.660947894,0.661624485,0.318009748,0.975562622,0.529381425,0.482486414,0.440867987,0.641000681,0.3608379
13/07/21 03:46,Campagne_35_,,27.55,63.63,27.66,65.62,26.38,66.47,26.34,68.08,0.793757255,1.174991191,1.02096866,1.849798409,0.72117971,1.26081694,0.640740178,0.628520557,0.504450832,0.566085198,0.504838179,0.543374278,0.484467845,0.670416565,0.656426237,0.328278862,0.968264238,0.560711932,0.486788687,0.422505169,0.655101064,0.361794196
13/07/21 03:51,Campagne_35_,,27.52,63.85,27.79,64.59,26.55,66.13,26.29,68.39,0.836894534,1.202399454,1.019070339,1.849623166,0.715570585,1.282963441,0.645250133,0.605174913,0.500118666,0.54817328,0.543856272,0.52976118,0.494150208,0.645561167,0.655776522,0.338211577,0.972805505,0.530913908,0.462728056,0.43250632,0.623820925,0.36514123
13/07/21 03:56,Campagne_35_,,27.64,63.16,27.89,64.3,26.55,66.35,26.34,68.74,0.851383294,1.17904567,1.021759684,1.871360754,0.713807623,1.296036003,0.63706546,0.624358056,0.51455922,0.552059759,0.499533099,0.54239019,0.48534794,0.658918867,0.666984944,0.3225552,0.973129943,0.539597974,0.455717058,0.43709698,0.651373446,0.347131114
13/07/21 04:01,Campagne_35_,,27.58,63.87,27.8,64.74,26.56,66.09,26.27,68.81,0.803636116,1.199804608,1.010528064,1.875042162,0.733359544,1.266045832,0.671808397,0.645351083,0.514398655,0.550032149,0.523320424,0.520412346,0.451195886,0.632034624,0.668934265,0.327100471,0.973778646,0.53244639,0.476431478,0.432670216,0.653318351,0.352550064
13/07/21 04:06,Campagne_35_,,27.41,64.37,27.83,65.03,26.48,66.16,26.21,68.42,0.823558249,1.199318064,1.020335943,1.847519504,0.729833793,1.276657856,0.694023861,0.67865012,0.514238262,0.556453369,0.505180507,0.523364609,0.493445906,0.676165414,0.675756889,0.32339683,0.974265217,0.525805816,0.456832405,0.434801738,0.646024959,0.365619377
13/07/21 04:11,Campagne_35_,,27.42,64.35,27.85,64.8,26.49,65.81,26.29,68.31,0.837223888,1.185046326,1.008471605,1.886962787,0.734160921,1.294651826,0.629548869,0.596488284,0.52242107,0.569126885,0.500217572,0.527793004,0.48534794,0.638290729,0.665685513,0.322386729,0.992592417,0.531424735,0.506706333,0.459558419,0.62819696,0.362750491
13/07/21 04:16,Campagne_35_,,27.49,63.58,27.73,65.08,26.55,65.97,26.34,68.14,0.85006623,1.170936712,1.026505487,1.855934152,0.713166625,1.268045309,0.648590721,0.596126268,0.522260677,0.565916275,0.517844271,0.540914058,0.501191721,0.627807545,0.680792578,0.320366528,0.96145225,0.53040308,0.454442254,0.441851712,0.633221238,0.337090184
13/07/21 04:21,Campagne_35_,,27.38,64.79,27.73,65.21,26.66,66.08,26.4,67.77,0.840681313,1.153096866,1.020177807,1.86715343,0.718294958,1.293575299,0.649927063,0.611690031,0.505734495,0.569633833,0.507062854,0.533697532,0.499431342,0.655537095,0.671370917,0.316831357,0.975562622,0.529722038,0.459859874,0.429391248,0.657370177,0.36896624
13/07/21 04:26,Campagne_35_,,27.4,64.32,27.68,65.09,26.51,66.27,26.26,68.47,0.82701585,1.201588662,1.013691989,1.856460067,0.727429833,1.287577364,0.644749027,0.589068224,0.504450832,0.541920982,0.49525482,0.535337619,0.49221366,0.652831786,0.636121099,0.331982684,0.956100149,0.538065492,0.474200612,0.429883111,0.645700925,0.364503585
13/07/21 04:31,Campagne_35_,,27.58,64.13,27.83,64.84,26.61,66.13,26.55,68.5,0.795897793,1.187316751,1.002302061,1.875042162,0.712205041,1.29019181,0.61869169,0.650418332,0.508782999,0.546821358,0.526571901,0.533041356,0.469680329,0.681576032,0.667472274,0.312117615,0.977833343,0.55917945,0.450618182,0.43709698,0.651859672,0.349840675
13/07/21 04:36,Campagne_35_,,27.4,63.92,27.69,64.91,26.56,65.99,26.46,68.02,0.740576704,1.18828984,1.018595929,1.878898812,0.708518911,1.29803548,0.640239072,0.652590038,0.504771791,0.557636187,0.497821824,0.532713444,0.477250163,0.650971966,0.66129954,0.326427131,0.985780603,0.531765348,0.475475417,0.427096006,0.655425272,0.357012719
